#ANO;ESTADO;MUNICIPIO;ESFERA_GOVERNO;ETAPA_ENSINO;QT_ALUNOS_PNAE
"2016";"AL";"BELO MONTE";"MUNICIPAL";"ENSINO FUNDAMENTAL";1234
"2016";"AL";"BELO MONTE";"MUNICIPAL";"PRÉ-ESCOLA";207
"2016";"AL";"BOCA DA MATA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";123
"2016";"AL";"BOCA DA MATA";"ESTADUAL";"ENSINO MÉDIO";895
"2016";"AL";"BOCA DA MATA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";83
"2016";"AL";"BOCA DA MATA";"MUNICIPAL";"CRECHE";306
"2016";"AL";"BOCA DA MATA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";378
"2016";"AL";"BOCA DA MATA";"MUNICIPAL";"ENSINO FUNDAMENTAL";4319
"2016";"AL";"BOCA DA MATA";"MUNICIPAL";"ENSINO MÉDIO";106
"2016";"AL";"BOCA DA MATA";"MUNICIPAL";"PRÉ-ESCOLA";640
"2016";"AL";"BRANQUINHA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";152
"2016";"AL";"BRANQUINHA";"ESTADUAL";"ENSINO FUNDAMENTAL";88
"2016";"AL";"BRANQUINHA";"ESTADUAL";"ENSINO MÉDIO";357
"2016";"AL";"BRANQUINHA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";70
"2016";"AL";"BRANQUINHA";"MUNICIPAL";"CRECHE";413
"2016";"AL";"BRANQUINHA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";238
"2016";"AL";"BRANQUINHA";"MUNICIPAL";"ENSINO FUNDAMENTAL";2002
"2016";"AL";"BRANQUINHA";"MUNICIPAL";"PRÉ-ESCOLA";357
"2016";"AL";"CACIMBINHAS";"ESTADUAL";"ENSINO MÉDIO";375
"2016";"AL";"CACIMBINHAS";"MUNICIPAL";"CRECHE";243
"2016";"AL";"CACIMBINHAS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";355
"2016";"AL";"CACIMBINHAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";1604
"2016";"AL";"CACIMBINHAS";"MUNICIPAL";"PRÉ-ESCOLA";273
"2016";"AL";"CACIMBINHAS";"MUNICIPAL";"QUILOMBOLA";122
"2016";"AL";"CAJUEIRO";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";76
"2016";"AL";"CAJUEIRO";"ESTADUAL";"ENSINO FUNDAMENTAL";76
"2016";"AL";"CAJUEIRO";"ESTADUAL";"ENSINO MÉDIO";677
"2016";"AL";"CAJUEIRO";"MUNICIPAL";"CRECHE";500
"2016";"AL";"CAJUEIRO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";216
"2016";"AL";"CAJUEIRO";"MUNICIPAL";"ENSINO FUNDAMENTAL";3958
"2016";"AL";"CAJUEIRO";"MUNICIPAL";"PRÉ-ESCOLA";714
"2016";"AL";"CAMPESTRE";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";136
"2016";"AL";"CAMPESTRE";"ESTADUAL";"ENSINO MÉDIO";165
"2016";"AL";"CAMPESTRE";"MUNICIPAL";"CRECHE";141
"2016";"AL";"CAMPESTRE";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";411
"2016";"AL";"CAMPESTRE";"MUNICIPAL";"ENSINO FUNDAMENTAL";1198
"2016";"AL";"CAMPESTRE";"MUNICIPAL";"PRÉ-ESCOLA";158
"2016";"AL";"CAMPO ALEGRE";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";313
"2016";"AL";"CAMPO ALEGRE";"ESTADUAL";"ENSINO MÉDIO";1044
"2016";"AL";"CAMPO ALEGRE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";94
"2016";"AL";"CAMPO ALEGRE";"MUNICIPAL";"CRECHE";898
"2016";"AL";"CAMPO ALEGRE";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";770
"2016";"AL";"CAMPO ALEGRE";"MUNICIPAL";"ENSINO FUNDAMENTAL";6308
"2016";"AL";"CAMPO ALEGRE";"MUNICIPAL";"PRÉ-ESCOLA";1006
"2016";"AL";"CAMPO GRANDE";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";685
"2016";"AL";"CAMPO GRANDE";"MUNICIPAL";"ENSINO FUNDAMENTAL";2071
"2016";"AL";"CAMPO GRANDE";"MUNICIPAL";"PRÉ-ESCOLA";409
"2016";"AL";"CANAPI";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";101
"2016";"AL";"CANAPI";"ESTADUAL";"ENSINO MÉDIO";607
"2016";"AL";"CANAPI";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";15
"2016";"AL";"CANAPI";"MUNICIPAL";"CRECHE";427
"2016";"AL";"CANAPI";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";481
"2016";"AL";"CANAPI";"MUNICIPAL";"ENSINO FUNDAMENTAL";3357
"2016";"AL";"CANAPI";"MUNICIPAL";"PRÉ-ESCOLA";569
"2016";"AL";"CANAPI";"MUNICIPAL";"QUILOMBOLA";214
"2016";"AL";"CAPELA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";73
"2016";"AL";"CAPELA";"ESTADUAL";"ENSINO MÉDIO";688
"2016";"AL";"CAPELA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";88
"2016";"AL";"CAPELA";"MUNICIPAL";"CRECHE";368
"2016";"AL";"CAPELA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";1254
"2016";"AL";"CAPELA";"MUNICIPAL";"ENSINO FUNDAMENTAL";3128
"2016";"AL";"CAPELA";"MUNICIPAL";"PRÉ-ESCOLA";515
"2016";"AL";"CARNEIROS";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";70
"2016";"AL";"CARNEIROS";"ESTADUAL";"ENSINO FUNDAMENTAL";62
"2016";"AL";"CARNEIROS";"ESTADUAL";"ENSINO MÉDIO";321
"2016";"AL";"CARNEIROS";"MUNICIPAL";"CRECHE";87
"2016";"AL";"CARNEIROS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";238
"2016";"AL";"CARNEIROS";"MUNICIPAL";"ENSINO FUNDAMENTAL";1915
"2016";"AL";"CARNEIROS";"MUNICIPAL";"PRÉ-ESCOLA";338
"2016";"AL";"CHA PRETA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";74
"2016";"AL";"CHA PRETA";"ESTADUAL";"ENSINO MÉDIO";254
"2016";"AL";"CHA PRETA";"MUNICIPAL";"CRECHE";65
"2016";"AL";"CHA PRETA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";137
"2016";"AL";"CHA PRETA";"MUNICIPAL";"ENSINO FUNDAMENTAL";1348
"2016";"AL";"CHA PRETA";"MUNICIPAL";"PRÉ-ESCOLA";237
"2016";"AL";"COITE DO NOIA";"ESTADUAL";"ENSINO MÉDIO";580
"2016";"AL";"COITE DO NOIA";"MUNICIPAL";"CRECHE";76
"2016";"AL";"COITE DO NOIA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";255
"2016";"AL";"COITE DO NOIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";1970
"2016";"AL";"COITE DO NOIA";"MUNICIPAL";"PRÉ-ESCOLA";324
"2016";"AL";"COLONIA LEOPOLDINA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";99
"2016";"AL";"COLONIA LEOPOLDINA";"ESTADUAL";"ENSINO MÉDIO";741
"2016";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";19
"2016";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"CRECHE";63
"2016";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";626
"2016";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"ENSINO FUNDAMENTAL";3646
"2016";"AL";"COLONIA LEOPOLDINA";"MUNICIPAL";"PRÉ-ESCOLA";441
"2016";"AL";"COQUEIRO SECO";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";59
"2016";"AL";"COQUEIRO SECO";"ESTADUAL";"ENSINO MÉDIO";130
"2016";"AL";"COQUEIRO SECO";"MUNICIPAL";"CRECHE";47
"2016";"AL";"COQUEIRO SECO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";128
"2016";"AL";"COQUEIRO SECO";"MUNICIPAL";"ENSINO FUNDAMENTAL";995
"2016";"AL";"COQUEIRO SECO";"MUNICIPAL";"PRÉ-ESCOLA";184
"2016";"AL";"CORURIPE";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";8
"2016";"AL";"CORURIPE";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";740
"2016";"AL";"CORURIPE";"ESTADUAL";"ENSINO MÉDIO";2489
"2016";"AL";"CORURIPE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";191
"2016";"AL";"CORURIPE";"MUNICIPAL";"CRECHE";1445
"2016";"AL";"CORURIPE";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";1651
"2016";"AL";"CORURIPE";"MUNICIPAL";"ENSINO FUNDAMENTAL";8941
"2016";"AL";"CORURIPE";"MUNICIPAL";"PRÉ-ESCOLA";1720
"2016";"AL";"CRAIBAS";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";103
"2016";"AL";"CRAIBAS";"ESTADUAL";"ENSINO MÉDIO";1023
"2016";"AL";"CRAIBAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";47
"2016";"AL";"CRAIBAS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";1087
"2016";"AL";"CRAIBAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";4073
"2016";"AL";"CRAIBAS";"MUNICIPAL";"PRÉ-ESCOLA";672
"2016";"AL";"DELMIRO GOUVEIA";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";2
"2016";"AL";"DELMIRO GOUVEIA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";370
"2016";"AL";"DELMIRO GOUVEIA";"ESTADUAL";"ENSINO FUNDAMENTAL";638
"2016";"AL";"DELMIRO GOUVEIA";"ESTADUAL";"ENSINO MÉDIO";1642
"2016";"AL";"DELMIRO GOUVEIA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";80
"2016";"AL";"DELMIRO GOUVEIA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";753
"2016";"AL";"DELMIRO GOUVEIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";7228
"2016";"AL";"DELMIRO GOUVEIA";"MUNICIPAL";"PRÉ-ESCOLA";1341
"2016";"AL";"DOIS RIACHOS";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";156
"2016";"AL";"DOIS RIACHOS";"ESTADUAL";"ENSINO FUNDAMENTAL";30
"2016";"AL";"DOIS RIACHOS";"ESTADUAL";"ENSINO MÉDIO";284
"2016";"AL";"DOIS RIACHOS";"MUNICIPAL";"CRECHE";142
"2016";"AL";"DOIS RIACHOS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";1461
"2016";"AL";"DOIS RIACHOS";"MUNICIPAL";"ENSINO FUNDAMENTAL";2011
"2016";"AL";"DOIS RIACHOS";"MUNICIPAL";"PRÉ-ESCOLA";266
"2016";"AL";"ESTRELA DE ALAGOAS";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";143
"2016";"AL";"ESTRELA DE ALAGOAS";"ESTADUAL";"ENSINO FUNDAMENTAL";96
"2016";"AL";"ESTRELA DE ALAGOAS";"ESTADUAL";"ENSINO MÉDIO";318
"2016";"AL";"ESTRELA DE ALAGOAS";"MUNICIPAL";"CRECHE";365
"2016";"AL";"ESTRELA DE ALAGOAS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";776
"2016";"AL";"ESTRELA DE ALAGOAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";2349
"2016";"AL";"ESTRELA DE ALAGOAS";"MUNICIPAL";"PRÉ-ESCOLA";426
"2016";"AL";"FEIRA GRANDE";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";236
"2016";"AL";"FEIRA GRANDE";"ESTADUAL";"ENSINO FUNDAMENTAL";17
"2016";"AL";"FEIRA GRANDE";"ESTADUAL";"ENSINO MÉDIO";902
"2016";"AL";"FEIRA GRANDE";"ESTADUAL";"PRÉ-ESCOLA";8
"2016";"AL";"FEIRA GRANDE";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";39
"2016";"AL";"FEIRA GRANDE";"MUNICIPAL";"CRECHE";157
"2016";"AL";"FEIRA GRANDE";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";1119
"2016";"AL";"FEIRA GRANDE";"MUNICIPAL";"ENSINO FUNDAMENTAL";3650
"2016";"AL";"FEIRA GRANDE";"MUNICIPAL";"PRÉ-ESCOLA";576
"2016";"AL";"FELIZ DESERTO";"ESTADUAL";"ENSINO MÉDIO";214
"2016";"AL";"FELIZ DESERTO";"MUNICIPAL";"CRECHE";105
"2016";"AL";"FELIZ DESERTO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";58
"2016";"AL";"FELIZ DESERTO";"MUNICIPAL";"ENSINO FUNDAMENTAL";717
"2016";"AL";"FELIZ DESERTO";"MUNICIPAL";"PRÉ-ESCOLA";161
"2016";"AL";"FLEXEIRAS";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";35
"2016";"AL";"FLEXEIRAS";"MUNICIPAL";"CRECHE";209
"2016";"AL";"FLEXEIRAS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";581
"2016";"AL";"FLEXEIRAS";"MUNICIPAL";"ENSINO FUNDAMENTAL";2505
"2016";"AL";"FLEXEIRAS";"MUNICIPAL";"PRÉ-ESCOLA";391
"2016";"AL";"GIRAU DO PONCIANO";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";162
"2016";"AL";"GIRAU DO PONCIANO";"ESTADUAL";"ENSINO FUNDAMENTAL";182
"2016";"AL";"GIRAU DO PONCIANO";"ESTADUAL";"ENSINO MÉDIO";2155
"2016";"AL";"GIRAU DO PONCIANO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";42
"2016";"AL";"GIRAU DO PONCIANO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";2822
"2016";"AL";"GIRAU DO PONCIANO";"MUNICIPAL";"ENSINO FUNDAMENTAL";6446
"2016";"AL";"GIRAU DO PONCIANO";"MUNICIPAL";"PRÉ-ESCOLA";1500
"2016";"AL";"IBATEGUARA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";19
"2016";"AL";"IBATEGUARA";"ESTADUAL";"ENSINO FUNDAMENTAL";18
"2016";"AL";"IBATEGUARA";"ESTADUAL";"ENSINO MÉDIO";632
"2016";"AL";"IBATEGUARA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";7
"2016";"AL";"IBATEGUARA";"MUNICIPAL";"CRECHE";138
"2016";"AL";"IBATEGUARA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";367
"2016";"AL";"IBATEGUARA";"MUNICIPAL";"ENSINO FUNDAMENTAL";2564
"2016";"AL";"IBATEGUARA";"MUNICIPAL";"PRÉ-ESCOLA";400
"2016";"AL";"IGACI";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";168
"2016";"AL";"IGACI";"ESTADUAL";"ENSINO FUNDAMENTAL";227
"2016";"AL";"IGACI";"ESTADUAL";"ENSINO MÉDIO";919
"2016";"AL";"IGACI";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";23
"2016";"AL";"IGACI";"MUNICIPAL";"CRECHE";67
"2016";"AL";"IGACI";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";128
"2016";"AL";"IGACI";"MUNICIPAL";"ENSINO FUNDAMENTAL";4012
"2016";"AL";"IGACI";"MUNICIPAL";"ENSINO MÉDIO";19
"2016";"AL";"IGACI";"MUNICIPAL";"PRÉ-ESCOLA";700
"2016";"AL";"IGREJA NOVA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";154
"2016";"AL";"IGREJA NOVA";"ESTADUAL";"ENSINO FUNDAMENTAL";429
"2016";"AL";"IGREJA NOVA";"ESTADUAL";"ENSINO MÉDIO";769
"2016";"AL";"IGREJA NOVA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";3
"2016";"AL";"IGREJA NOVA";"MUNICIPAL";"CRECHE";87
"2016";"AL";"IGREJA NOVA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";255
"2016";"AL";"IGREJA NOVA";"MUNICIPAL";"ENSINO FUNDAMENTAL";3734
"2016";"AL";"IGREJA NOVA";"MUNICIPAL";"PRÉ-ESCOLA";724
"2016";"AL";"IGREJA NOVA";"MUNICIPAL";"QUILOMBOLA";141
"2016";"AL";"INHAPI";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1
"2016";"AL";"INHAPI";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";79
"2016";"AL";"INHAPI";"ESTADUAL";"ENSINO FUNDAMENTAL";413
"2016";"AL";"INHAPI";"ESTADUAL";"ENSINO MÉDIO";562
"2016";"AL";"INHAPI";"ESTADUAL";"INDÍGENA";189
"2016";"AL";"INHAPI";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";14
"2016";"AL";"INHAPI";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";151
"2016";"AL";"INHAPI";"MUNICIPAL";"ENSINO FUNDAMENTAL";3113
"2016";"AL";"INHAPI";"MUNICIPAL";"PRÉ-ESCOLA";559
"2016";"AL";"JACARE DOS HOMENS";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";51
"2016";"AL";"JACARE DOS HOMENS";"ESTADUAL";"ENSINO FUNDAMENTAL";47
"2016";"AL";"JACARE DOS HOMENS";"ESTADUAL";"ENSINO MÉDIO";206
"2016";"AL";"JACARE DOS HOMENS";"MUNICIPAL";"CRECHE";1
"2016";"AL";"JACARE DOS HOMENS";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";368
"2016";"AL";"JACARE DOS HOMENS";"MUNICIPAL";"ENSINO FUNDAMENTAL";904
"2016";"AL";"JACARE DOS HOMENS";"MUNICIPAL";"PRÉ-ESCOLA";166
"2016";"AL";"JACARE DOS HOMENS";"MUNICIPAL";"QUILOMBOLA";428
"2016";"AL";"JACUIPE";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";55
"2016";"AL";"JACUIPE";"ESTADUAL";"ENSINO FUNDAMENTAL";86
"2016";"AL";"JACUIPE";"ESTADUAL";"ENSINO MÉDIO";258
"2016";"AL";"JACUIPE";"MUNICIPAL";"CRECHE";297
"2016";"AL";"JACUIPE";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";549
"2016";"AL";"JACUIPE";"MUNICIPAL";"ENSINO FUNDAMENTAL";1052
"2016";"AL";"JACUIPE";"MUNICIPAL";"PRÉ-ESCOLA";216
"2016";"AL";"JAPARATINGA";"ESTADUAL";"ENSINO MÉDIO";374
"2016";"AL";"JAPARATINGA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";176
"2016";"AL";"JAPARATINGA";"MUNICIPAL";"ENSINO FUNDAMENTAL";1543
"2016";"AL";"JAPARATINGA";"MUNICIPAL";"PRÉ-ESCOLA";248
"2016";"AL";"JARAMATAIA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";30
"2016";"AL";"JARAMATAIA";"ESTADUAL";"ENSINO MÉDIO";181
"2016";"AL";"JARAMATAIA";"MUNICIPAL";"CRECHE";320
"2016";"AL";"JARAMATAIA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";197
"2016";"AL";"JARAMATAIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";976
"2016";"AL";"JARAMATAIA";"MUNICIPAL";"PRÉ-ESCOLA";150
"2016";"AL";"JEQUIA DA PRAIA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";46
"2016";"AL";"JEQUIA DA PRAIA";"MUNICIPAL";"CRECHE";304
"2016";"AL";"JEQUIA DA PRAIA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";329
"2016";"AL";"JEQUIA DA PRAIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";2050
"2016";"AL";"JEQUIA DA PRAIA";"MUNICIPAL";"PRÉ-ESCOLA";347
"2016";"AL";"JOAQUIM GOMES";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";162
"2016";"AL";"JOAQUIM GOMES";"ESTADUAL";"ENSINO FUNDAMENTAL";34
"2016";"AL";"JOAQUIM GOMES";"ESTADUAL";"ENSINO MÉDIO";566
"2016";"AL";"JOAQUIM GOMES";"ESTADUAL";"INDÍGENA";641
"2016";"AL";"JUNDIA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";7
"2016";"AL";"JUNDIA";"ESTADUAL";"ENSINO MÉDIO";208
"2016";"AL";"JUNDIA";"MUNICIPAL";"CRECHE";165
"2016";"AL";"JUNDIA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";382
"2016";"AL";"JUNDIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";856
"2016";"AL";"JUNDIA";"MUNICIPAL";"PRÉ-ESCOLA";141
"2016";"AL";"JUNQUEIRO";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";177
"2016";"AL";"JUNQUEIRO";"ESTADUAL";"ENSINO MÉDIO";1032
"2016";"AL";"JUNQUEIRO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";176
"2016";"AL";"JUNQUEIRO";"MUNICIPAL";"CRECHE";467
"2016";"AL";"JUNQUEIRO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";619
"2016";"AL";"JUNQUEIRO";"MUNICIPAL";"ENSINO FUNDAMENTAL";4122
"2016";"AL";"JUNQUEIRO";"MUNICIPAL";"PRÉ-ESCOLA";614
"2016";"AL";"LAGOA DA CANOA";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";114
"2016";"AL";"LAGOA DA CANOA";"ESTADUAL";"ENSINO MÉDIO";656
"2016";"AL";"LAGOA DA CANOA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";45
"2016";"AL";"LAGOA DA CANOA";"MUNICIPAL";"CRECHE";79
"2016";"AL";"LAGOA DA CANOA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";1065
"2016";"AL";"LAGOA DA CANOA";"MUNICIPAL";"ENSINO FUNDAMENTAL";2834
"2016";"AL";"LAGOA DA CANOA";"MUNICIPAL";"PRÉ-ESCOLA";470
"2016";"AL";"LIMOEIRO DE ANADIA";"ESTADUAL";"ENSINO MÉDIO";922
"2016";"AL";"LIMOEIRO DE ANADIA";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";77
"2016";"AL";"LIMOEIRO DE ANADIA";"MUNICIPAL";"CRECHE";294
"2016";"AL";"LIMOEIRO DE ANADIA";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";830
"2016";"AL";"LIMOEIRO DE ANADIA";"MUNICIPAL";"ENSINO FUNDAMENTAL";4255
"2016";"AL";"LIMOEIRO DE ANADIA";"MUNICIPAL";"PRÉ-ESCOLA";715
"2016";"AL";"MACEIO";"ESTADUAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";534
"2016";"AL";"MACEIO";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";13023
"2016";"AL";"MACEIO";"ESTADUAL";"ENSINO FUNDAMENTAL";39013
"2016";"AL";"MACEIO";"ESTADUAL";"ENSINO MÉDIO";20914
"2016";"AL";"MACEIO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";1645
"2016";"AL";"MACEIO";"MUNICIPAL";"CRECHE";1664
"2016";"AL";"MACEIO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";8413
"2016";"AL";"MACEIO";"MUNICIPAL";"ENSINO FUNDAMENTAL";35708
"2016";"AL";"MACEIO";"MUNICIPAL";"PRÉ-ESCOLA";4547
"2016";"AL";"MAJOR ISIDORO";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";201
"2016";"AL";"MAJOR ISIDORO";"ESTADUAL";"ENSINO MÉDIO";549
"2016";"AL";"MAJOR ISIDORO";"MUNICIPAL";"ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE)";92
"2016";"AL";"MAJOR ISIDORO";"MUNICIPAL";"CRECHE";211
"2016";"AL";"MAJOR ISIDORO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";899
"2016";"AL";"MAJOR ISIDORO";"MUNICIPAL";"ENSINO FUNDAMENTAL";2928
"2016";"AL";"MAJOR ISIDORO";"MUNICIPAL";"PRÉ-ESCOLA";442
"2016";"AL";"MAJOR ISIDORO";"MUNICIPAL";"QUILOMBOLA";259
"2016";"AL";"MAR VERMELHO";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";69
"2016";"AL";"MAR VERMELHO";"ESTADUAL";"ENSINO MÉDIO";119
"2016";"AL";"MAR VERMELHO";"MUNICIPAL";"CRECHE";63
"2016";"AL";"MAR VERMELHO";"MUNICIPAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";140
"2016";"AL";"MAR VERMELHO";"MUNICIPAL";"ENSINO FUNDAMENTAL";578
"2016";"AL";"MAR VERMELHO";"MUNICIPAL";"PRÉ-ESCOLA";103
"2016";"AL";"MARAGOGI";"ESTADUAL";"EDUCAÇÃO DE JOVENS E ADULTOS (EJA)";103
